Icon,Title EN,Title PT,Description EN,Description PT,Exclusive EN,Exclusive PT,Type EN,Type PT,nome imagem,New
https://github.com/fantasfor/Soulmask/blob/main/Talentos/IconesTalentos/t3_img_0017_06_01.webp?raw=true,Tribe - Crit & Radiation Resist,Tribo: Crít. e Resistência à Radiação,"The Claw Tribe living in the Wasteland has developed natural resistance; Radiation Resist +[5,10,15], Crit +[2,5,8]%.","Membros da Tribo Garra que vivem há muito tempo nas estepes desenvolveram resistência natural, aumentando a Resistência à Radiação em 10 e a Taxa de Crít. em +[5,10,15].",Claw,Garra,Tribe,Tribo,t3_img_0017_06_01.webp,
https://github.com/fantasfor/Soulmask/blob/main/Talentos/IconesTalentos/t3_img_0022_06_01.webp?raw=true,Tribe - Crit DMG & Heat Resist,Tribo: Dano Crít. e Resistência ao Calor Escaldante,"The Claw Tribe living in the Volcano has developed natural resistance; Scorching Heat Resist +[5,10,15], Crit DMG +[6,8,10]%.","Membros da Tribo Garra que vivem há muito tempo no Vulcão desenvolveram resistência natural, aumentando a Resistência ao Calor Escaldante em 15 e o Dano Crít. em +[5,10,15].",Claw,Garra,Tribe,Tribo,t3_img_0022_06_01.webp,
https://github.com/fantasfor/Soulmask/blob/main/Talentos/IconesTalentos/t3_img_0023_06_01.webp?raw=true,Tribe - Crit DMG & Scorching Heat Resist,Tribo: Crít. e Resistência ao Calor Escaldante,"The Claw Tribe living in the Volcano has developed natural resistance; Scorching Heat Resist +[5,10,15], Crit +[2,5,8]%.","Membros da Tribo Garra que vivem há muito tempo no Vulcão desenvolveram resistência natural, aumentando a Resistência ao Calor Escaldante em 10 e a Taxa de Crít. em +[5,10,15].",Claw,Garra,Tribe,Tribo,t3_img_0023_06_01.webp,
https://github.com/fantasfor/Soulmask/blob/main/Talentos/IconesTalentos/t3_img_0008_06_01.webp?raw=true,Tribe - Poison Resist,Tribo: Resistência a Veneno,"As people from Fang Tribe, Poison Resist +[20,25,30] permanently.","Como membro da Tribo Presa, a Resistência a Veneno aumenta em +[20,25,30] permanentemente.",Fang,Presa,Tribe,Tribo,t3_img_0008_06_01.webp,
https://github.com/fantasfor/Soulmask/blob/main/Talentos/IconesTalentos/t3_img_0009_06_01.webp?raw=true,Tribe - Poison Immunity,Tribo: Imunidade a Veneno,"As people from Fang Tribe, Poison DMG taken -[15,20,25]% permanently.","Como membro da Tribo Presa, o dano de Veneno recebido diminui permanentemente em -[15,20,25]%.",Fang,Presa,Tribe,Tribo,t3_img_0009_06_01.webp,
https://github.com/fantasfor/Soulmask/blob/main/Talentos/IconesTalentos/t3_img_0014_06_01.webp?raw=true,Tribe - Poison & Cold Resist,Tribo: Resistência ao Frio e Veneno,"The Fang Tribe living in the Snow Mountain has developed natural resistance; Cold Resist +[5,10,15], Poison Resist +[5,10,15].","Membros da Tribo Presa que vivem há muito tempo na Montanha Nevada desenvolveram resistência natural, aumentando a Resistência ao Frio em +[5,10,15] e a Resistência a Veneno em 10.",Fang,Presa,Tribe,Tribo,t3_img_0014_06_01.webp,
https://github.com/fantasfor/Soulmask/blob/main/Talentos/IconesTalentos/t3_img_0015_06_01.webp?raw=true,Tribe - Poison DMG Immunity & Cold Resist,Tribo: Imunidade a Veneno e Resistência ao Frio,"The Fang Tribe lives in the Snow Mountain and has developed natural resistance; Cold Resist +[5,10,15], Poison DMG taken -[15,20,25]%.","Membros da Tribo Presa que vivem há muito tempo na Montanha Nevada desenvolveram resistência natural, aumentando a Resistência ao Frio em +[5,10,15] e reduzindo o Dano Sofrido por Veneno em -[15,20,25]%.",Fang,Presa,Tribe,Tribo,t3_img_0015_06_01.webp,
https://github.com/fantasfor/Soulmask/blob/main/Talentos/IconesTalentos/t3_img_0021_05_01.webp?raw=true,Tribe - Poison & Radiation Resist,Tribo: Resistência à Radiação e Veneno,"The Fang Tribe living in the Wasteland has developed natural resistance; Radiation Resist +[5,10,15], Poison Resist +[5,10,15].","Membros da Tribo Presa que vivem há muito tempo nas estepes desenvolveram resistência natural, aumentando a Resistência à Radiação em +[5,10,15] e a Resistência a Veneno em 10.",Fang,Presa,Tribe,Tribo,t3_img_0021_05_01.webp,
https://github.com/fantasfor/Soulmask/blob/main/Talentos/IconesTalentos/t3_img_0021_05_01.webp?raw=true,Tribe - Poison & Radiation Resist,Tribo: Resistência à Radiação e Veneno,"The Fang Tribe living in the Wasteland has developed natural resistance; Radiation Resist +[5,10,15], Poison DMG taken -[15,20,25]%.","Membros da Tribo Presa que vivem há muito tempo nas estepes desenvolveram resistência natural, aumentando a Resistência à Radiação em +[5,10,15] e reduzindo o Dano Sofrido por Veneno em -[15,20,25]%.",Fang,Presa,Tribe,Tribo,t3_img_0021_05_01.webp,
https://github.com/fantasfor/Soulmask/blob/main/Talentos/IconesTalentos/t3_img_0026_06_01.webp?raw=true,Tribe - Poison & Scorching Heat Resist,Tribo: Resistência ao Calor Escaldante e Veneno,"The Fang Tribe living in the Volcano has developed natural resistance; Scorching Heat Resist +[5,10,15], Poison Resist +[5,10,15].","Membros da Tribo Presa que vivem há muito tempo no Vulcão desenvolveram resistência natural, aumentando a Resistência ao Calor Escaldante em +[5,10,15] e a Resistência a Veneno em 10.",Fang,Presa,Tribe,Tribo,t3_img_0026_06_01.webp,
https://github.com/fantasfor/Soulmask/blob/main/Talentos/IconesTalentos/t3_img_0027_06_01.webp?raw=true,Tribe - Poison DMG Immunity & Scorching Heat Resist,Tribo: Imunidade a Veneno e Resistência ao Calor Escaldante,"The Fang Tribe lives in the Volcano and has developed natural resistance; Scorching Heat Resist +[5,10,15], Poison DMG taken -[15,20,25]%.","Membros da Tribo Presa que vivem há muito tempo no Vulcão desenvolveram resistência natural, aumentando a Resistência ao Calor Escaldante em +[5,10,15] e reduzindo o Dano Sofrido por Veneno em -[15,20,25]%.",Fang,Presa,Tribe,Tribo,t3_img_0027_06_01.webp,
https://github.com/fantasfor/Soulmask/blob/main/Talentos/IconesTalentos/t3_img_0005_06_01.webp?raw=true,Tribe - Power of Defense,Tribo: Poder de Defesa,"As people from Flint Tribe, DEF +[3,6,9]% permanently.","Como membro da Tribo Pederneira, sua DEF aumenta permanentemente em +[3,6,9]%.",Flint,Pederneira,Tribe,Tribo,t3_img_0005_06_01.webp,
https://github.com/fantasfor/Soulmask/blob/main/Talentos/IconesTalentos/t3_img_0006_06_01.webp?raw=true,Tribe - Power of Tenacity,Tribo: Poder de Tenacidade,"As people from Flint Tribe, Max Resilience +[15,20,25] permanently.","Como membro da Tribo Pederneira, sua Resiliência Máxima aumenta permanentemente em +[15,20,25] pontos.",Flint,Pederneira,Tribe,Tribo,t3_img_0006_06_01.webp,
https://github.com/fantasfor/Soulmask/blob/main/Talentos/IconesTalentos/t3_img_0007_06_01.webp?raw=true,Tribe - Power of Crit Resist,Tribo: Poder de Resistência a Crít.,"As people from Flint Tribe, Crit Resist +[3,6,9]% permanently.","Como membro da Tribo Pederneira, sua Resistência a Crít. aumenta permanentemente em +[3,6,9]%.",Flint,Pederneira,Tribe,Tribo,t3_img_0007_06_01.webp,
https://github.com/fantasfor/Soulmask/blob/main/Talentos/IconesTalentos/t3_img_0012_06_01.webp?raw=true,Tribe - Resilience & Cold Resist,Tribo: Tenacidade e Resistência ao Frio,"The Flint Tribe living in the Snow Mountain has developed natural resistance; Cold Resist +[5,10,15], Max Resilience +[15,20,25].","Membros da Tribo Pederneira que vivem há muito tempo na Montanha Nevada desenvolveram resistência natural, aumentando a Resistência ao Frio em +[15,20,25] e a Resiliência Máxima em 20.",Flint,Pederneira,Tribe,Tribo,t3_img_0012_06_01.webp,
https://github.com/fantasfor/Soulmask/blob/main/Talentos/IconesTalentos/t3_img_0013_06_01.webp?raw=true,Tribe - DEF & Cold Resist,Tribo: DEF e Resistência ao Frio,"The Flint Tribe living in the Snow Mountain has developed natural resistance; Cold Resist +[5,10,15], DEF +[3,6,9]%.","Membros da Tribo Pederneira que vivem há muito tempo na Montanha Nevada desenvolveram resistência natural, aumentando a Resistência ao Frio em +[5,10,15] e a Defesa em +[3,6,9]%.",Flint,Pederneira,Tribe,Tribo,t3_img_0013_06_01.webp,
https://github.com/fantasfor/Soulmask/blob/main/Talentos/IconesTalentos/t3_img_0018_06_01.webp?raw=true,Tribe - Resilience & Radiation Resist,Tribo: Tenacidade e Resistência à Radiação,"The Flint Tribe living in the Wasteland has developed natural resistance; Radiation Resist +[5,10,15], Max Resilience +[15,20,25].","Membros da Tribo Pederneira que vivem há muito tempo nas estepes desenvolveram resistência natural, aumentando a Resistência à Radiação em +[15,20,25] e a Resiliência Máxima em 20.",Flint,Pederneira,Tribe,Tribo,t3_img_0018_06_01.webp,
https://github.com/fantasfor/Soulmask/blob/main/Talentos/IconesTalentos/t3_img_0019_06_01.webp?raw=true,Tribe - DEF & Radiation Resist,Tribo: Defesa e Resistência à Radiação,"The Flint Tribe living in the Wasteland has developed natural resistance; Radiation Resist +[5,10,15], DEF +[3,6,9]%.","Membros da Tribo Pederneira que vivem há muito tempo nas estepes desenvolveram resistência natural, aumentando a Resistência à Radiação em +[5,10,15] e a Defesa em +[3,6,9]%.",Flint,Pederneira,Tribe,Tribo,t3_img_0019_06_01.webp,
https://github.com/fantasfor/Soulmask/blob/main/Talentos/IconesTalentos/t3_img_0024_06_01.webp?raw=true,Tribe - Resilience & Scorching Heat Resist,Tribo: Tenacidade e Resistência ao Calor Escaldante,"The Flint Tribe living in the Volcano has developed natural resistance; Scorching Heat Resist +[5,10,15], Max Resilience +[15,20,25].","Membros da Tribo Pederneira que vivem há muito tempo no Vulcão desenvolveram resistência natural, aumentando a Resistência ao Calor Escaldante em +[15,20,25] e a Resiliência Máxima em 20.",Flint,Pederneira,Tribe,Tribo,t3_img_0024_06_01.webp,
https://github.com/fantasfor/Soulmask/blob/main/Talentos/IconesTalentos/t3_img_0025_06_01.webp?raw=true,Tribe - DEF & Scorching Heat Resist,Tribo: Defesa e Resistência ao Calor Escaldante,"The Flint Tribe living in the Volcano has developed natural resistance; Scorching Heat Resist +[5,10,15], DEF +[3,6,9]%.","Membros da Tribo Pederneira que vivem há muito tempo no Vulcão desenvolveram resistência natural, aumentando a Resistência ao Calor Escaldante em +[5,10,15] e a Defesa em +[3,6,9]%.",Flint,Pederneira,Tribe,Tribo,t3_img_0025_06_01.webp,
https://github.com/fantasfor/Soulmask/blob/main/Talentos/IconesTalentos/t3_img_0028_06_01.webp?raw=true,Outcast - Cold Resist,Exilado: Resistência ao Frio,"Folks living in the Snow Mountain are getting used to the cold. Cold Resist +[5,10,15].","Os indivíduos que vivem há muito tempo na Montanha Nevada já se adaptaram ao Frio, aumentando a Resistência ao Frio em +[5,10,15].",Snow Mountain,Montanha de Neve,Tribe,Tribo,t3_img_0028_06_01.webp,
https://github.com/fantasfor/Soulmask/blob/main/Talentos/IconesTalentos/t3_img_0044_06_01.webp?raw=true,Outcast - Radiation Resist,Exilado: Resistência à Radiação,"Folks living in the Wasteland are getting used to the radiation. Radiation Resist +[5,10,15].","Os indivíduos que vivem há muito tempo nas estepes já se adaptaram à Radiação, aumentando a Resistência à Radiação em +[5,10,15].",Snow Mountain,Montanha de Neve,Tribe,Tribo,t3_img_0044_06_01.webp,
https://github.com/fantasfor/Soulmask/blob/main/Talentos/IconesTalentos/t3_img_0043_06_01.webp?raw=true,Outcast - Scorching Heat Resist,Exilado: Resistência ao Calor Escaldante,"Folks living in the Volcano are getting used to the scorching heat. Scorching Heat Resist +[5,10,15].","Os indivíduos que vivem há muito tempo no Vulcão já se adaptaram ao Calor Escaldante, aumentando a Resistência ao Calor Escaldante em +[5,10,15].",Snow Mountain,Montanha de Neve,Tribe,Tribo,t3_img_0043_06_01.webp,
https://github.com/fantasfor/Soulmask/blob/main/Talentos/IconesTalentos/t3_img_0001_06_01.webp?raw=true,Tribe - Survivor,Tribo - Sobrevivente,"As a survivor of the tribe wars, you'll need strength to survive in this land. Max Load +20%.","Como sobrevivente da guerra de tribos, ter força é a chave para sobreviver nesta terra. Aumenta a carga máxima em 20%.",,Nenhum,Tribe,Tribo,t3_img_0001_06_01.webp,New
https://github.com/fantasfor/Soulmask/blob/main/Talentos/IconesTalentos/t1_img_0150_06_01.webp?raw=true,Breezy Downpour,Chuva Leve,"Movement Speed -[10,20,30]% permanently, but Attack Speed +[10,20,30]%.","Velocidade de Movimento -[10,20,30]% permanentemente, mas Velocidade de Ataque +[10,20,30]%.",,Nenhum,Positive Gifts,,t1_img_0150_06_01.webp,New
https://github.com/fantasfor/Soulmask/blob/main/Talentos/IconesTalentos/t1_img_0151_06_01.webp?raw=true,Wolf Pack Protection,Proteção da Alcateia,"[Wildwolf Exclusive] Upon full HP recovery or reviving from near-death, the character and allied tribesmen within [5,7.5,10] meters become immune to most Slow effects for [8,10,12] seconds. (Cooldown: 30 seconds)","Ao recuperar totalmente a vida ou ao reviver de quase morte, o personagem e os membros da tribo aliados dentro de [5, 7,5, 10] metros tornam-se imunes à maioria dos efeitos de Lentidão por [8, 10, 12] segundos. (Tempo de Recarga: 30 segundos)",Wildwolf,Lobo Selvagem,Positive Gifts,Positivo,t1_img_0151_06_01.webp,New
https://github.com/fantasfor/Soulmask/blob/main/Talentos/IconesTalentos/t1_img_0152_06_01.webp?raw=true,Protection of the Savagehorn,Proteção do Chifre Selvagem,"[Savagehorn Exclusive] Upon full HP recovery or reviving from near-death, the character and allied tribesmen within [5,7.5,10] meters become immune to Critical Hits for [8,10,12] seconds. (Cooldown: 30 seconds)","Ao recuperar totalmente o HP ou reviver de quase morte, o personagem e os membros da tribo aliados dentro de [5, 7,5, 10] metros tornam-se imunes a Golpes Críticos por [8, 10, 12] segundos. (Recarga: 30 segundos)",Sacagehorn,Chifre Selvagem,Positive Gifts,Positivo,t1_img_0152_06_01.webp,New
https://github.com/fantasfor/Soulmask/blob/main/Talentos/IconesTalentos/t1_img_0153_06_01.webp?raw=true,Last Light Counter,Contra-ataque da Última Luz,"For [2,4,6] seconds after full HP recovery or reviving from near-death, reflect 100% of damage taken from attacks within 5 meters back to the attacker. (Cooldown: 30 seconds)","Por [2, 4, 6] segundos após recuperar totalmente o HP ou reviver de quase morte, reflete 100% do dano recebido de ataques dentro de 5 metros de volta para o atacante. (Recarga: 30 segundos)",,Nenhum,Positive Gifts,Positivo,t1_img_0153_06_01.webp,New
https://github.com/fantasfor/Soulmask/blob/main/Talentos/IconesTalentos/t1_img_0154_06_01.webp?raw=true,Body-Blood Conversion,Conversão Corpo-Sangue,"Triggers when HP is below 50%; for [8,10,12] seconds, damage taken is converted to Stamina damage proportionally. Stamina does not regenerate automatically during this effect. (Cooldown: 30 seconds)","Ativado quando o HP está abaixo de 50%; por [8, 10, 12] segundos, o dano recebido é convertido em dano de Vigor proporcionalmente. O Vigor não regenera automaticamente durante este efeito. (Recarga: 30 segundos)",,Nenhum,Positive Gifts,Positivo,t1_img_0154_06_01.webp,New
https://github.com/fantasfor/Soulmask/blob/main/Talentos/IconesTalentos/t1_img_0155_06_01.webp?raw=true,Body-Resilience Conversion,Conversão Corpo-Resiliência,"Triggers when HP is below 50%; for [8,10,12] seconds, resilience damage taken is converted to Stamina damage proportionally. Stamina does not regenerate automatically during this effect. (Cooldown: 30 seconds)","Ativado quando o HP está abaixo de 50%; por [8, 10, 12] segundos, o dano de resiliência recebido é convertido em dano de Vigor proporcionalmente. O Vigor não regenera automaticamente durante este efeito. (Recarga: 30 segundos)",,Nenhum,Positive Gifts,Positivo,t1_img_0155_06_01.webp,New
https://github.com/fantasfor/Soulmask/blob/main/Talentos/IconesTalentos/t1_img_0156_06_01.webp?raw=true,Resilient Healing,Cura Resiliente,"Taking damage while HP is above 70% restores HP by [10,20,30]% of DEF every second until full.","Sofrer dano enquanto o HP está acima de 70% restaura o HP em [10,20,30]% da DEF a cada segundo até ficar completo.",,Nenhum,Positive Gifts,Positivo,t1_img_0156_06_01.webp,New
https://github.com/fantasfor/Soulmask/blob/main/Talentos/IconesTalentos/t1_img_0157_06_01.webp?raw=true,Unyielding Will,Vontade Inabalável,"Triggers when HP falls below 50%: unable to Dodge, but Immune to Hitstun for [15,20,25]s. (CD: 60s)","Ativa quando o HP cai abaixo de 50%: incapaz de Esquivar, mas Imune ao Atordoamento por [15,20,25]s. (Recarga: 60s)",,Nenhum,Positive Gifts,Positivo,t1_img_0157_06_01.webp,New
