Icon,Title EN,Title PT,Description EN,Description PT,Exclusive EN,Exclusive PT,Type EN,Type PT
https://raw.githubusercontent.com/fantasfor/soulmasktalents/main/imgs/thumb_125.png,Backpack Expansion,Expansão da Mochila,"A hidden compartment in the backpack increases storage space. Has [10,20,30] more inventory slots compared to the average backpack.","Um compartimento secreto na mochila aumenta o espaço de armazenamento. Tem [10,20,30] slots de inventário a mais em comparação com uma mochila comum.",,Nenhum,Positive Gifts,Positivo
https://raw.githubusercontent.com/fantasfor/soulmasktalents/main/imgs/thumb_13.png,Nimble Movement,Ágil,I'm always a step ahead of death. Movement Speed +5%.,A morte sempre me atrasa um pouco. Aumenta a velocidade de movimento em 5%.,,Nenhum,Positive Gifts,Positivo
https://raw.githubusercontent.com/fantasfor/soulmasktalents/main/imgs/thumb_150.png,Crisis Resolution,Mitigando Crises,"No one can survive on this land without a trump card. When hit, there's a 15% chance that the damage taken will be capped at [5,4,3]% of max HP. (Will not trigger if damage taken is greater than Max HP)","É impossível sobreviver nesta terra sem habilidades especiais. Há uma chance de [5,4,3]% de que, ao ser atacado, o dano recebido faça com que você perca no máximo 5% do PV máximo, Não é ativado se o dano tomado é maior que o limite de PV.",,Nenhum,Positive Gifts,Positivo
https://raw.githubusercontent.com/fantasfor/soulmasktalents/main/imgs/thumb_21.png,Anti-Thirst,Antisede,"Has a strong body that is more resistant to thirst and able to store more water. Max Hydration +[20,30,40]%.","Fortalece o corpo, tornando-o mais resistente à sede e capaz de armazenar mais água. A Hidratação Máxima aumenta em +[20,30,40]%.",,Nenhum,Positive Gifts,Positivo
https://raw.githubusercontent.com/fantasfor/soulmasktalents/main/imgs/thumb_22.png,Long Sight,Visão de Alcance,"Exceptional vision, view distance +[3,5,10] meters.","Visão excepcional, aumentando a distância de visão em +[3,5,10] metros.",,Nenhum,Positive Gifts,Positivo
https://raw.githubusercontent.com/fantasfor/soulmasktalents/main/imgs/thumb_34.png,Giant Sword DMG Increase,Aumento de Dano da Espada Gigante,"Using a giant sword deals more damage. Giant sword DMG +[3,6,9]%.","Usar uma espada gigante causa mais dano. O dano causado por espada gigante aumenta em +[3,6,9]%.",,Nenhum,Positive Gifts,Positivo
https://raw.githubusercontent.com/fantasfor/soulmasktalents/main/imgs/thumb_39.png,Pain Reversal,Reversão de Dor,"Turn pain into power. Taking damage has a [5,10,15]% chance to reset the talent cooldown (CD: 20s).","Transforma a dor em motivação. Ao ser atacado, há [5,10,15]% de chance de remover o tempo de recarga dos talentos. (Recarga: 20s)",,Nenhum,Positive Gifts,Positivo
https://raw.githubusercontent.com/fantasfor/soulmasktalents/main/imgs/thumb_42.png,Good at Melee Combat,Perícia em Combate Corpo-a-Corpo,"Enthusiastic about close-quarters combat. DMG to enemies within 5 meters +[3,6,9]%","Apaixonado por combate corpo a corpo, aumenta o dano em +[3,6,9]% contra inimigos dentro de 5 m",,Nenhum,Positive Gifts,Positivo
https://raw.githubusercontent.com/fantasfor/soulmasktalents/main/imgs/thumb_55.png,Acceleration at Stress,Aceleração sob Estresse,"Gets out of danger in a flash. When attacked, has a 20% chance to increase own Movement Speed by [15,20,30]% for 6 seconds. (CD: 20s)","Escapa do perigo num piscar de olhos. Quando atacado, tem [15,20,30]% de chance de aumentar a própria Velocidade de Movimento em 15% por 6 segundos. (CD: 20s)",,Nenhum,Positive Gifts,Positivo
https://raw.githubusercontent.com/fantasfor/soulmasktalents/main/imgs/thumb_71.png,Limb Destruction,Destruição de Membros,"Limb expert. Attacking the enemy's limbs has a 20% chance of gaining [10,15,25]% bonus damage.","Especialista em membros. Atacar os membros do inimigo tem [10,15,25]% de chance de causar 10% de dano extra.",,Nenhum,Positive Gifts,Positivo
https://raw.githubusercontent.com/fantasfor/soulmasktalents/main/imgs/thumb_73.png,Head Destruction,Destruição da Cabeça,"Skull expert. Attacking the enemy's head has a 20% chance of gaining [10,15,25]% bonus damage.","Especialista em cabeças. Atacar a cabeça do inimigo tem [10,15,25]% de chance de causar 10% de dano extra.",,Nenhum,Positive Gifts,Positivo
https://raw.githubusercontent.com/fantasfor/soulmasktalents/main/imgs/thumb_74.png,Tail Destruction,Destruição da Cauda,"Familiar with tail structure. When attacking the tail of the target, has a 20% chance to increase DMG by [10,15,25]%.","Familiarizado com a estrutura da cauda. Ao atacar a cauda do alvo, tem [10,15,25]% de chance de aumentar o Dano em 10%.",,Nenhum,Positive Gifts,Positivo
https://raw.githubusercontent.com/fantasfor/soulmasktalents/main/imgs/thumb_129.png,Accelerate Wood & Stone,Acelerar Madeira e Pedra,"Dexterous, the time required to complete wood & stone work is reduced by [10,20,30]%.","Seus membros são ágeis, o tempo necessário para completar trabalhos com madeira e pedra é reduzido em [10,20,30]%.",Porter,Faz-tudo,Positive Gifts,Positivo
https://raw.githubusercontent.com/fantasfor/soulmasktalents/main/imgs/thumb_131.png,Accelerate Kiln,Acelerar Forno,"Enthusiasm is unaffected by high-temperatures. Time required for kiln work -[10,20,30]%.","O entusiasmo é inalterado por altas temperaturas, o tempo necessário para completar trabalhos em forno é reduzido em -[10,20,30]%.",Porter,Faz-tudo,Positive Gifts,Positivo
https://raw.githubusercontent.com/fantasfor/soulmasktalents/main/imgs/thumb_132.png,Accelerate leatherworking,Acelerar Curtume,"Expert in leatherworking. Time required for leatherworking -[10,20,30]%.","Especialista em trabalho com couro, o tempo necessário para completar o curtimento de couro é reduzido em -[10,20,30]%.",Porter,Faz-tudo,Positive Gifts,Positivo
https://raw.githubusercontent.com/fantasfor/soulmasktalents/main/imgs/thumb_133.png,Accelerate Weaving,Acelerar Tecelagem,"Skilled in weaving, the time required for weaving work is reduced by [10,20,30]%.","Habilidade em tecelagem, o tempo necessário para trabalhos de tecelagem é reduzido em [10,20,30]%.",Porter,Faz-tudo,Positive Gifts,Positivo
https://raw.githubusercontent.com/fantasfor/soulmasktalents/main/imgs/thumb_134.png,Accelerate potting,Acelerar Cerâmica,"Skilled in potting techniques, the time required to complete potting is reduced by [10,20,30]%.","Habilidade em técnicas de cerâmica, o tempo necessário para completar trabalhos de cerâmica é reduzido em [10,20,30]%.",Porter,Faz-tudo,Positive Gifts,Positivo
https://raw.githubusercontent.com/fantasfor/soulmasktalents/main/imgs/thumb_124.png,Onslaught,Investida Feroz,"Unleash a ferocious offense to suppress the enemy. Depleting a target's Resilience will also remove their Superarmor. Attack Speed +10% for 12 seconds and gains Stamina if damage per hit > 5% of target's Max HP. (CD: [60,45,30]s)","Ao esgotar a resiliência do alvo, remove seu estado de superarmadura com a fúria de uma besta. Aumenta a velocidade de ataque em [60,45,30] por 12s. Se cada golpe causar mais de 5% dos PV máximos do alvo, recupera vida. (Recarga: 60s)",Warrior,Guerreiros,Positive Gifts,Positivo
https://raw.githubusercontent.com/fantasfor/soulmasktalents/main/imgs/thumb_10.png,Without a Sound,Sem Som,"Moves stealthily, making [10,30,50]% fewer sounds.","Move-se furtivamente, fazendo [10,30,50]% menos barulho.",,Nenhum,Positive Gifts,Positivo
https://raw.githubusercontent.com/fantasfor/soulmasktalents/main/imgs/thumb_100.png,Lose-lose,Perde-Perde,"The pain gradually becomes unbearable. When own weak spot is attacked, has a 25% chance to increase the damage dealt to the enemy's weak spot by [20,40,60]% in the next 15 seconds. However, the DMG taken on own weak spot also increases by [20,40,60]%. The effect lasts for 15 seconds. (CD: 25s)","Troca dor por poder. Ao ser atingido em um ponto fraco, tem [20,40,60]% de chance de aumentar o dano sofrido em pontos fracos do inimigo em [20,40,60]% por 15s, mas o dano sofrido em seus pontos fracos também aumenta em 60%. Dura 15s (CD: 25s)",,Nenhum,Positive Gifts,Positivo
https://raw.githubusercontent.com/fantasfor/soulmasktalents/main/imgs/thumb_102.png,Shield Bash,Bloqueio e Contra-Ataque com Escudo,"By mastering the shield technique, you can use (10% Max Stamina+[17,12,7]) Stamina to deflect melee attacks, inflicting damage equal to 100% of your ATK on the attacker. However, if your Stamina is less than 30% while defending yourself, you will take 200% damage.","Você domina técnicas habilidosas de defesa com escudo, consumindo 10% do vigor máximo + +[17,12,7] pontos adicionais para defender ataques corpo a corpo e causando dano ao atacante igual a 100% do seu próprio ataque. Se o vigor estiver abaixo de 30% no momento da defesa, você receberá o dobro do dano.",,Nenhum,Positive Gifts,Positivo
https://raw.githubusercontent.com/fantasfor/soulmasktalents/main/imgs/thumb_106.png,Wrath of Revenge,Ira de Vingança,"Channels fury into strength, becoming utterly infuriated when there's a dying or dead ally within 10 meters, ATK +[10,15,20]%, DEF +[15,20,25]%, Attack Speed +[5,7.5,10]%, Movement Speed +[5,10,15]%, and recover [10,15,20] Stamina per second for 20 seconds. (CD: 50s)","Transforma a tristeza e a raiva em força: ao ter um aliado em estado moribundo ou morto em um raio de 10 metros, fica completamente enfurecido, aumentando o Ataque em [10,15,20], a Defesa em +[15,20,25]%, a Velocidade de Ataque em 7,+[5,10,15]% e a Velocidade de Movimento em +[10,15,20]%, além de recuperar 15 pontos de Vigor por segundo durante 20s. (CD: 50s)",,Nenhum,Positive Gifts,Positivo
https://raw.githubusercontent.com/fantasfor/soulmasktalents/main/imgs/thumb_107.png,Enemy Down Fervency,Fervor de Abater,"Get more pumped after taking down each enemy. If there is a dying or killed enemy within 10 meters, gain [1,2,3] stacks of attack blocking effect, which is consumed upon being attacked. (CD: 40s)","Sempre que um inimigo é derrotado, a excitação aumenta. Quando um inimigo dentro de 10 metros está à beira da morte ou morre, recebe [1,2,3] cargas de bloqueio de dano. Cada ataque recebido consome [1,2,3] carga. (Recarga: 40s)",,Nenhum,Positive Gifts,Positivo
https://raw.githubusercontent.com/fantasfor/soulmasktalents/main/imgs/thumb_109.png,Merciless Means,Meios Implacáveis,"The enemy died a terrible death, reducing the Attack Speed of surviving enemies within 10 meters, reducing their Attack Speed by [5,10,15]%, Crit Resist by [10,15,20]% and DEF by [10,15,20]% for 20 seconds.","O inimigo teve uma morte horrível, os inimigos sobreviventes dentro de 10 metros têm sua Velocidade de Ataque reduzida em [5,10,15]%, Resistência a Crít. em [10,15,20]% em DEF em [10,15,20]% por 20 segundos.",,Nenhum,Positive Gifts,Positivo
https://raw.githubusercontent.com/fantasfor/soulmasktalents/main/imgs/thumb_11.png,Unnoticeable,Imperceptível,"Good at disguising. When spotted by enemies, Vigilance -[20,40,60]%.","Bom em disfarces. Quando avistado por inimigos, a Vigilância do inimigo é reduzida em -[20,40,60]%.",,Nenhum,Positive Gifts,Positivo
https://raw.githubusercontent.com/fantasfor/soulmasktalents/main/imgs/thumb_110.png,Slaughter Fervency,Fervor de Chacina,"There are no words to describe the thrill from killing enemies. Each time you kill or bring an enemy to near death, gain Superarmor and a huge Crit Resist boost for [5,7.5,10] seconds. (CD: 30s)","O prazer de abater um inimigo é indescritível. Sempre que fizer um inimigo ficar à beira da morte ou morrer, recebe 7,5 segundos de imunidade a interrupções e um aumento significativo na resistência a acertos críticos. (Recarga: 30s)",,Nenhum,Positive Gifts,Positivo
https://raw.githubusercontent.com/fantasfor/soulmasktalents/main/imgs/thumb_111.png,Determined,Determinado,"Stay composed in the face of danger. Gain a stat boost after staying still for 6 seconds, ATK +[1,1.5,2]%, Attack Speed +2%, Crit +[2,2,3]%, Crit DMG +[2,3,4]% at the cost of taking slightly higher damage, stacking up to 5 times; all effects are removed after moving.","Mente fria e foco inabalável: ao permanecer 6 segundos sem se mover, você ganha 1 acúmulo que aumenta o ataque em +[2,2,3]%, a velocidade de ataque em +[2,3,4]%, a chance de crítico em 3% e o dano crítico em 4%, mas também aumenta levemente o dano recebido. Pode acumular até 5 vezes. Mover-se remove todos os acúmulos.",,Nenhum,Positive Gifts,Positivo
https://raw.githubusercontent.com/fantasfor/soulmasktalents/main/imgs/thumb_115.png,Steel Body,Corpo Aço,"When attacked, gains immunity to Hitstun if current Resilience is higher than [70,60,50]%.","Ganha imunidade a efeitos Tontura quando a Resiliência atual é maior que [70,60,50]% ao ser atacado.",,Nenhum,Positive Gifts,Positivo
https://raw.githubusercontent.com/fantasfor/soulmasktalents/main/imgs/thumb_120.png,Suppress Violence,Supressão da Violência,"Suppress enemies with sheer power. When hitting the target, has a [5,10,15]% chance to reduce their Crit by 7% for 15s, stacking up to 5 times.","Utiliza a força para subjugar os inimigos. Atacar e acertar o alvo tem [5,10,15]% de chance de reduzir a Taxa de Crít. do alvo em 7%, durando 15s, máximo de 5 acúmulos.",,Nenhum,Positive Gifts,Positivo
https://raw.githubusercontent.com/fantasfor/soulmasktalents/main/imgs/thumb_121.png,Malice,Malícia,"Generates malice towards enemies carries debuffs; when attacking targets within 5m under Poison, Burn and Bleed, has a 15% chance to gain a stack of effect that boost self Crit by [1,2,3]% and Crit DMG by [2,3,4]%, lasts for 10s, can be stacked up to 5 times.","Alimenta a maldade contra inimigos em estados adversos. Atacando alvos dentro de 5 m que estejam envenenados, queimados ou sangrando, tem [1,2,3]% de chance de obter um acúmulo que aumenta a Taxa de Crít. em [2,3,4]% e o Dano Crít. em 4%, por 10 segundos; máximo de 5 acúmulos.",,Nenhum,Positive Gifts,Positivo
https://raw.githubusercontent.com/fantasfor/soulmasktalents/main/imgs/thumb_130.png,Stone cutting speed,Aceleração na Criação por Artesão,"Skilled stone cutters can shorten the time required to complete stone cutting work by [10, 20, 30]%.","Habilidade em técnicas de cerâmica, o tempo necessário para completar trabalhos de cerâmica é reduzido em 10%.",,Faz-tudo,Positive Gifts,Positivo
https://raw.githubusercontent.com/fantasfor/soulmasktalents/main/imgs/thumb_135.png,Grinding acceleration,Acelerar Forno,"Mastering grinding techniques reduces the time required to complete grinding tasks by [10,20,30]%.","Habilidade em técnicas de cerâmica, o tempo necessário para completar trabalhos de cerâmica é reduzido em [10,20,30]%.",,Faz-tudo,Positive Gifts,Positivo
